method,file_name,num_rows,depth,branching_limit,time_limit,status,obj_value,gap,solve_time,regret_train,best_found_train,treatment_acc_train,regret_test,best_found_test,treatment_acc_test,prop_pred,ml,randomization,split
IPW,data_train_enc_r0.06_1,3000,2,100.0,14400,2,4184.589760836362,0.0,244.520494222641,782,73.93333333333332,72.89999999999999,370,73.3044733044733,73.88167388167388,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,3,100.0,14400,9,4321.84393301062,16.933284895453752,14406.71147799492,477,84.1,83.36666666666666,241,82.61183261183261,81.52958152958153,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,3,100.0,14400,9,4601.792808541588,14.683886876161496,14405.694307804108,529,82.36666666666666,82.8,259,81.31313131313132,81.45743145743147,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,3,100.0,14400,9,4462.7872723489145,17.248169999489367,14405.930559396744,556,81.46666666666667,81.83333333333334,259,81.31313131313132,81.45743145743147,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,3,100.0,14400,9,4630.847269450405,17.943801720253415,14405.380130290983,638,78.73333333333333,79.33333333333333,278,79.94227994227994,80.37518037518038,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,3,100.0,14400,9,4601.637028832472,15.925337703735758,14405.384659528732,528,82.39999999999999,82.66666666666667,252,81.81818181818183,81.24098124098124,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,4,100.0,14400,9,4409.389031209127,14.618734540796826,14411.528250217438,444,85.2,84.93333333333334,238,82.82828282828282,82.75613275613276,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,4,100.0,14400,9,4796.058583197331,10.038582041360868,14413.527237176895,434,85.53333333333333,85.56666666666666,211,84.77633477633478,85.20923520923522,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,4,100.0,14400,9,4636.9672046365895,12.89218911088054,14411.088305711746,505,83.16666666666667,83.46666666666667,231,83.33333333333334,82.32323232323232,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,4,100.0,14400,9,4883.219890793729,11.97098782419052,14410.683604955671,524,82.53333333333333,81.93333333333334,262,81.0966810966811,81.24098124098124,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_1,3000,4,100.0,14400,9,4850.036025279075,10.078563019886182,14411.036014080048,499,83.36666666666666,83.89999999999999,231,83.33333333333334,82.46753246753246,tree,lrrf,r0.06,1
IPW,data_train_enc_r0.06_2,3000,1,100.0,14400,2,3592.9629227856904,0.0,8.273343086242676,890,70.33333333333334,70.76666666666667,408,70.56277056277057,71.86147186147186,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,1,100.0,14400,2,3949.8989521764206,0.0,7.096161842346191,890,70.33333333333334,70.83333333333334,394,71.57287157287158,70.34632034632034,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,1,100.0,14400,2,3789.231516959759,0.0,7.446669101715088,895,70.16666666666667,71.3,411,70.34632034632034,71.93362193362194,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,1,100.0,14400,2,3746.610715713836,0.0,8.27610969543457,1275,57.49999999999999,56.23333333333333,572,58.730158730158735,57.287157287157285,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,1,100.0,14400,2,4023.832013927795,0.0,10.074052572250366,902,69.93333333333334,70.19999999999999,400,71.13997113997114,70.34632034632034,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,2,100.0,14400,2,4075.34042991999,0.0,281.94690799713135,799,73.36666666666667,73.23333333333333,367,73.52092352092352,73.95382395382396,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,2,100.0,14400,2,4287.655434830464,0.0,239.55050945281985,714,76.2,76.5,323,76.6955266955267,75.54112554112554,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,2,100.0,14400,2,4182.81129664312,0.0,246.27089715003967,872,70.93333333333334,72.3,408,70.56277056277057,71.93362193362194,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,2,100.0,14400,2,4221.264269235192,0.0,251.74709272384644,932,68.93333333333334,67.13333333333334,422,69.55266955266956,67.8932178932179,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,2,100.0,14400,2,4340.724625443494,0.0,296.73342776298523,805,73.16666666666667,72.73333333333333,382,72.43867243867244,71.5007215007215,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,3,100.0,14400,9,4282.114462453722,17.94094384810165,14405.663831710815,526,82.46666666666667,80.2,247,82.17893217893217,80.15873015873017,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,3,100.0,14400,9,4632.52193529553,15.787109632001323,14405.251765489578,552,81.6,81.69999999999999,237,82.90043290043289,81.74603174603175,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,3,100.0,14400,9,4481.957180867054,17.299678032892746,14406.574189662932,697,76.76666666666667,78.36666666666666,321,76.83982683982684,78.21067821067821,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,3,100.0,14400,9,4628.48102814809,17.331055062691448,14405.769483804705,570,81.0,79.3,267,80.73593073593074,80.01443001443002,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,3,100.0,14400,9,4598.305122542914,18.07401338147078,14405.588603258131,809,73.03333333333333,72.83333333333334,396,71.42857142857143,70.77922077922078,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,4,100.0,14400,9,4534.555363995481,11.37511416828307,14414.533650875092,587,80.43333333333334,81.46666666666667,253,81.74603174603175,82.32323232323232,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,4,100.0,14400,9,4707.770962856059,13.936368066068033,14411.760699272156,559,81.36666666666666,81.39999999999999,260,81.24098124098124,80.37518037518038,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,4,100.0,14400,9,4624.983402752936,13.672220739213005,14411.410408258438,658,78.06666666666666,80.4,316,77.2005772005772,79.004329004329,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,4,100.0,14400,9,5024.135628638858,8.098731698429278,14410.91736626625,399,86.7,85.33333333333334,187,86.5079365079365,85.71428571428571,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_2,3000,4,100.0,14400,9,4991.621862879167,8.957859944759214,14411.119963645937,462,84.6,85.1,208,84.992784992785,84.63203463203463,tree,lrrf,r0.06,2
IPW,data_train_enc_r0.06_3,3000,1,100.0,14400,2,3608.796336181909,0.0,6.560629606246948,898,70.06666666666666,70.43333333333334,400,71.13997113997114,72.58297258297259,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,1,100.0,14400,2,3944.5587042565417,0.0,6.501742601394653,892,70.26666666666667,69.76666666666667,392,71.71717171717171,72.65512265512265,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,1,100.0,14400,2,3543.388531374051,0.0,7.38011360168457,1214,59.53333333333334,62.1,583,57.93650793650794,60.1010101010101,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,1,100.0,14400,2,3822.414369991947,0.0,12.872082948684692,1259,58.03333333333334,56.766666666666666,588,57.57575757575758,56.132756132756136,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,1,100.0,14400,2,3981.222328389406,0.0,6.031317472457886,916,69.46666666666667,69.39999999999999,386,72.15007215007215,72.07792207792207,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,2,100.0,14400,2,4127.041591844709,0.0,437.5882985591888,802,73.26666666666667,73.13333333333333,364,73.73737373737373,74.17027417027417,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,2,100.0,14400,2,4277.838467419889,0.0,233.38833236694336,697,76.76666666666667,76.26666666666667,340,75.46897546897547,76.04617604617604,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,2,100.0,14400,2,4147.571851537363,0.0,292.55816745758057,580,80.66666666666666,80.5,265,80.88023088023088,80.73593073593074,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,2,100.0,14400,2,4290.243259714192,0.0,311.2788953781128,784,73.86666666666667,73.83333333333333,353,74.53102453102453,75.10822510822511,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,2,100.0,14400,2,4305.22443776006,0.0,309.8711109161377,719,76.03333333333333,76.03333333333333,328,76.33477633477634,75.46897546897547,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,3,100.0,14400,9,4341.659097032507,17.35948479584447,14405.764554738998,513,82.89999999999999,81.86666666666666,235,83.04473304473305,81.31313131313132,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,3,100.0,14400,9,4558.843150442405,17.420078772429697,14405.878580093384,548,81.73333333333333,81.16666666666667,278,79.94227994227994,80.51948051948052,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,3,100.0,14400,9,4381.579364511919,19.37200750624182,14405.903892993929,557,81.43333333333334,81.46666666666667,266,80.8080808080808,80.8080808080808,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,3,100.0,14400,9,4714.730062626955,15.482251492930438,14405.902812242508,554,81.53333333333333,80.53333333333333,261,81.16883116883116,80.01443001443002,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,3,100.0,14400,9,4583.09838550787,18.15546295140731,14405.59284377098,604,79.86666666666666,79.80000000000001,281,79.72582972582973,79.43722943722943,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,4,100.0,14400,9,4484.335599376348,13.625500031216358,14411.969038963318,528,82.39999999999999,82.96666666666667,268,80.66378066378066,81.0966810966811,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,4,100.0,14400,9,4805.977143898294,11.38207815152142,14411.636559009552,454,84.86666666666667,84.89999999999999,229,83.47763347763347,84.34343434343434,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,4,100.0,14400,9,4531.834271815393,15.414177443030278,14412.624735832214,545,81.83333333333334,81.89999999999999,267,80.73593073593074,80.73593073593074,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,4,100.0,14400,9,5047.48603301448,7.869073683873689,14414.056881904602,401,86.63333333333333,86.36666666666667,170,87.73448773448773,87.3015873015873,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_3,3000,4,100.0,14400,9,4896.883707573175,10.58422944658733,14413.760109901428,445,85.16666666666667,85.56666666666666,218,84.27128427128427,84.7041847041847,tree,lrrf,r0.06,3
IPW,data_train_enc_r0.06_4,3000,1,100.0,14400,2,3702.851996200535,0.0,8.105823755264282,897,70.1,71.43333333333334,401,71.06782106782107,70.41847041847042,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,1,100.0,14400,2,4005.08080446668,0.0,8.080711126327515,889,70.36666666666666,70.26666666666667,395,71.5007215007215,71.57287157287158,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,1,100.0,14400,2,3658.243047634064,0.0,11.014148950576782,882,70.6,71.8,424,69.40836940836941,70.85137085137086,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,1,100.0,14400,2,3904.1498646899695,0.0,11.031278848648071,1250,58.333333333333336,56.766666666666666,597,56.926406926406926,56.132756132756136,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,1,100.0,14400,2,3853.2432582359934,0.0,9.983809232711792,1274,57.53333333333334,56.93333333333334,594,57.14285714285714,55.55555555555556,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,2,100.0,14400,2,4156.197824355353,0.0,219.92447972297668,811,72.96666666666667,73.46666666666667,355,74.3867243867244,73.44877344877345,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,2,100.0,14400,2,4369.54354997817,0.0,379.8748831748962,698,76.73333333333333,76.76666666666667,339,75.54112554112554,74.96392496392497,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,2,100.0,14400,2,4226.185368665558,0.0,348.9971568584442,791,73.63333333333333,74.3,372,73.16017316017316,73.73737373737373,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,2,100.0,14400,2,4331.380930216152,0.0,252.9996054172516,924,69.19999999999999,67.16666666666666,430,68.97546897546898,67.82106782106783,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,2,100.0,14400,2,4279.7665203084325,0.0,292.72592997550964,855,71.5,70.8,397,71.35642135642135,70.85137085137086,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,3,100.0,14400,9,4315.763909369134,16.763658101621573,14406.19451403618,581,80.63333333333334,79.60000000000001,272,80.37518037518038,78.64357864357865,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,3,100.0,14400,9,4660.45695667701,15.873083337092948,14406.78081393242,481,83.96666666666667,84.06666666666666,225,83.76623376623377,83.76623376623377,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,3,100.0,14400,9,4409.143479647458,19.13971727968718,14405.796277999878,552,81.6,81.8,263,81.02453102453102,81.52958152958153,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,3,100.0,14400,9,4812.5682789780185,13.706466878648744,14405.945801734924,530,82.33333333333334,80.23333333333333,260,81.24098124098124,79.58152958152958,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,3,100.0,14400,9,4681.959242021066,15.366636084840982,14406.271788597109,573,80.9,80.43333333333334,270,80.51948051948052,79.94227994227994,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,4,100.0,14400,9,4521.759462606289,11.72207265598434,14411.352662563324,486,83.8,83.1,235,83.04473304473305,81.38528138528139,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,4,100.0,14400,9,4797.614309278371,12.560427436943,14414.121946573256,464,84.53333333333333,84.63333333333334,224,83.83838383838383,83.83838383838383,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,4,100.0,14400,9,4809.084012622958,9.322767265461174,14410.480664014816,484,83.86666666666667,84.76666666666667,220,84.12698412698413,84.55988455988455,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,4,100.0,14400,9,5146.3739576189455,6.375675729076451,14410.30390906334,393,86.9,85.0,204,85.28138528138528,83.76623376623377,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_4,3000,4,100.0,14400,9,4946.327267566641,9.266638754134886,14413.02629685402,436,85.46666666666667,86.2,209,84.92063492063492,85.28138528138528,tree,lrrf,r0.06,4
IPW,data_train_enc_r0.06_5,3000,1,100.0,14400,2,3448.62347844646,0.0,7.617372035980225,874,70.86666666666666,68.60000000000001,393,71.64502164502164,68.61471861471861,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,1,100.0,14400,2,4041.4115728118218,0.0,7.951976537704468,1071,64.3,62.6,517,62.698412698412696,60.75036075036076,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,1,100.0,14400,2,3502.33805977175,0.0,7.915161609649658,1212,59.6,62.133333333333326,585,57.7922077922078,60.02886002886003,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,1,100.0,14400,2,3852.402749734012,0.0,7.529647350311279,1281,57.3,55.96666666666666,566,59.16305916305916,57.86435786435786,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,1,100.0,14400,2,3892.0123661072216,0.0,6.195797681808472,1287,57.1,56.13333333333333,581,58.08080808080808,57.287157287157285,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,2,100.0,14400,2,3864.045017242842,0.0,223.6408166885376,616,79.46666666666667,78.33333333333333,257,81.45743145743147,77.48917748917748,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,2,100.0,14400,2,4332.291280027224,0.0,219.8898997306824,728,75.73333333333333,75.8,309,77.7056277056277,77.05627705627705,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,2,100.0,14400,2,4018.946265899406,0.0,257.6931004524231,594,80.2,80.46666666666667,251,81.8903318903319,80.8080808080808,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,2,100.0,14400,2,4349.280613477285,0.0,246.64155673980716,848,71.73333333333333,70.46666666666667,406,70.70707070707071,70.05772005772006,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,2,100.0,14400,2,4366.672245672019,0.0,299.8967814445496,852,71.6,69.96666666666667,419,69.76911976911977,69.33621933621934,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,3,100.0,14400,9,4302.59215120997,16.368754413699847,14406.04072356224,642,78.60000000000001,79.80000000000001,286,79.36507936507937,79.004329004329,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,3,100.0,14400,9,4678.206226125356,13.90971613503092,14405.956771850586,586,80.46666666666667,78.96666666666667,287,79.29292929292929,78.28282828282829,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,3,100.0,14400,9,4409.952056043853,18.80448213244237,14405.35925078392,612,79.60000000000001,80.26666666666667,265,80.88023088023088,80.15873015873017,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,3,100.0,14400,9,4732.0364834222655,15.95391410502936,14405.017945766447,631,78.96666666666667,76.43333333333334,324,76.62337662337663,75.03607503607503,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,3,100.0,14400,9,4726.311441258733,16.046983372928224,14406.207317829132,597,80.10000000000001,79.66666666666666,266,80.8080808080808,80.44733044733044,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,4,100.0,14400,9,4483.446214793787,11.674650569997606,14413.318066835403,576,80.80000000000001,82.13333333333334,247,82.17893217893217,81.81818181818183,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,4,100.0,14400,9,4865.652653881492,10.972637615074682,14411.730010509493,457,84.76666666666667,85.06666666666666,204,85.28138528138528,84.55988455988455,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,4,100.0,14400,9,4732.44646912148,10.708504293859802,14413.701071977615,523,82.56666666666666,83.26666666666667,217,84.34343434343434,83.98268398268398,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,4,100.0,14400,9,4859.665756302072,12.957991836089873,14413.650262594225,595,80.16666666666666,77.56666666666666,282,79.65367965367966,77.2005772005772,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.06_5,3000,4,100.0,14400,9,4940.746061463826,11.010397704295162,14412.135116100311,498,83.39999999999999,83.23333333333333,256,81.52958152958153,81.74603174603175,tree,lrrf,r0.06,5
IPW,data_train_enc_r0.11_1,3000,1,100.0,14400,2,3544.7897854894804,0.0,7.288698434829712,875,70.83333333333334,69.53333333333333,423,69.48051948051948,70.92352092352093,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,1,100.0,14400,2,3900.550781128805,0.0,7.470688343048096,1087,63.76666666666667,60.43333333333333,501,63.85281385281385,60.3896103896104,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,1,100.0,14400,2,3538.389036139193,0.0,8.279688596725464,1069,64.36666666666667,66.26666666666667,514,62.91486291486292,65.51226551226551,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,1,100.0,14400,2,3751.342347855965,0.0,7.875848054885864,1169,61.03333333333333,56.56666666666666,584,57.86435786435786,54.04040404040404,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,1,100.0,14400,2,3805.930025672824,0.0,8.359948635101318,1302,56.6,55.63333333333333,566,59.16305916305916,56.132756132756136,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,2,100.0,14400,2,3930.1974922641175,0.0,314.3868205547333,782,73.93333333333332,71.56666666666666,384,72.2943722943723,72.65512265512265,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,2,100.0,14400,2,4198.737487334177,0.0,346.1147494316101,710,76.33333333333333,75.36666666666667,327,76.40692640692642,74.60317460317461,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,2,100.0,14400,2,4098.961006521915,0.0,338.91146755218506,782,73.93333333333332,74.16666666666667,381,72.51082251082252,74.17027417027417,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,2,100.0,14400,2,4241.945384780969,0.0,279.24353289604187,924,69.19999999999999,65.4,430,68.97546897546898,65.2958152958153,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,2,100.0,14400,2,4259.977102406197,0.0,350.20827078819275,857,71.43333333333334,70.16666666666667,395,71.5007215007215,70.77922077922078,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,3,100.0,14400,9,4130.959945809535,12.342163202456746,14406.67785692215,491,83.63333333333334,78.16666666666666,257,81.45743145743147,77.77777777777779,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,3,100.0,14400,9,4677.3050543464,13.02763182068194,14405.97477054596,503,83.23333333333333,82.3,265,80.88023088023088,78.71572871572872,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,3,100.0,14400,9,4327.853223956423,17.79761349094041,14406.540632009506,558,81.39999999999999,80.36666666666666,263,81.02453102453102,81.0966810966811,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,3,100.0,14400,9,4607.102056147892,16.290460654525692,14406.63636636734,528,82.39999999999999,81.83333333333334,247,82.17893217893217,82.03463203463204,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,3,100.0,14400,9,4619.003765120935,17.21010975706057,14406.260102510452,656,78.13333333333333,78.23333333333333,283,79.58152958152958,78.28282828282829,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,4,100.0,14400,9,4162.610536171134,11.627522069183794,14411.080498695374,563,81.23333333333333,78.93333333333334,284,79.50937950937951,79.72582972582973,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,4,100.0,14400,9,4847.459917564157,9.251336540300398,14411.09608078003,442,85.26666666666667,84.2,214,84.55988455988455,82.68398268398268,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,4,100.0,14400,9,4472.542079344835,14.019701346222412,14412.06914806366,586,80.46666666666667,80.23333333333333,277,80.01443001443002,80.95238095238095,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,4,100.0,14400,9,4859.812654698111,10.24334855252323,14412.758894205092,474,84.2,82.33333333333334,242,82.53968253968253,79.50937950937951,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_1,3000,4,100.0,14400,9,4849.557826525755,11.740909167460208,14412.179577827454,499,83.36666666666666,83.2,236,82.97258297258297,80.8080808080808,tree,lrrf,r0.11,1
IPW,data_train_enc_r0.11_2,3000,1,100.0,14400,2,3604.9378690155527,0.0,6.160930156707764,883,70.56666666666666,69.76666666666667,415,70.05772005772006,70.41847041847042,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,1,100.0,14400,2,3874.599465674828,0.0,6.71340274810791,1086,63.8,60.43333333333333,502,63.78066378066378,60.3896103896104,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,1,100.0,14400,2,3642.944259834599,0.0,7.875105142593384,883,70.56666666666666,71.96666666666667,423,69.48051948051948,71.21212121212122,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,1,100.0,14400,2,3706.390475947518,0.0,6.744139671325684,1186,60.46666666666667,56.00000000000001,567,59.09090909090909,55.266955266955264,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,1,100.0,14400,2,4077.375049379014,0.0,7.609143257141113,902,69.93333333333334,69.6,400,71.13997113997114,69.91341991341992,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,2,100.0,14400,2,3974.054756350177,0.0,236.79721236228943,795,73.5,71.66666666666667,371,73.23232323232324,72.43867243867244,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,2,100.0,14400,2,4151.336944889231,0.0,288.7528192996979,795,73.5,71.6,376,72.87157287157288,70.77922077922078,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,2,100.0,14400,2,4069.44028081374,0.0,221.83679509162903,786,73.8,74.26666666666667,377,72.7994227994228,73.95382395382396,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,2,100.0,14400,2,4246.731113876554,0.0,294.07087755203247,932,68.93333333333334,65.2,422,69.55266955266956,65.72871572871573,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,2,100.0,14400,2,4370.397304536451,0.0,258.3277604579925,805,73.16666666666667,71.7,382,72.43867243867244,70.92352092352093,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,3,100.0,14400,9,4067.232221554067,14.866057847182365,14405.88818526268,686,77.13333333333333,75.63333333333333,320,76.91197691197691,76.55122655122655,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,3,100.0,14400,9,4474.923048682276,17.97779379556117,14405.9211063385,603,79.9,78.5,266,80.8080808080808,78.64357864357865,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,3,100.0,14400,9,4316.101415838542,18.253266920257776,14405.382529497148,592,80.26666666666667,79.10000000000001,308,77.77777777777779,77.56132756132756,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,3,100.0,14400,9,4678.542528855877,14.995381640433903,14405.908477306366,447,85.1,81.36666666666666,194,86.002886002886,83.04473304473305,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,3,100.0,14400,9,4714.393377530362,17.16677748800569,14405.907639741898,742,75.26666666666667,73.73333333333333,324,76.62337662337663,74.60317460317461,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,4,100.0,14400,9,4223.844516182255,10.680751176379095,14411.441969156263,555,81.5,79.9,267,80.73593073593074,78.86002886002886,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,4,100.0,14400,9,4741.358211374081,11.368294416523346,14412.054209470749,510,83.0,82.66666666666667,236,82.97258297258297,82.25108225108225,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,4,100.0,14400,9,4613.219428205393,10.637072596523971,14411.356436252594,457,84.76666666666667,84.43333333333334,229,83.47763347763347,84.48773448773449,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,4,100.0,14400,9,5002.09326619655,7.557127585479042,14411.465758800508,431,85.63333333333333,81.83333333333334,199,85.64213564213564,82.97258297258297,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_2,3000,4,100.0,14400,9,4970.4369186975855,11.296458728520353,14414.378701210022,544,81.86666666666666,81.86666666666666,240,82.68398268398268,81.6017316017316,tree,lrrf,r0.11,2
IPW,data_train_enc_r0.11_3,3000,1,100.0,14400,2,3682.639228773035,0.0,7.317817449569702,867,71.1,70.7,431,68.9033189033189,68.3982683982684,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,1,100.0,14400,2,3888.3394149816263,0.0,5.743506908416748,892,70.26666666666667,69.66666666666667,392,71.71717171717171,72.36652236652236,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,1,100.0,14400,2,3546.3916996947078,0.0,10.733086109161375,895,70.16666666666667,71.83333333333334,411,70.34632034632034,71.5007215007215,tree,lrrf,r0.11,3
