split,randomization,budget,tree_depth,propensity_score_pred,ml,oos_regret,oos_optimal_treatment,oos_avg_outcome,tree
1,0.9,0.17,1,log,lasso,148.73742810048958,0.6093,0.4809224295260962,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.18,1,tree,linear,75.67271538113616,0.7286,0.48822890079802894,"{'branching': ['V1.8'], 'leaves': [{0: 0.11764705882352941, 1: 0.8823529411764706}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.18,1,tree,lasso,75.67271538113616,0.7299,0.48822890079802894,"{'branching': ['V1.8'], 'leaves': [{0: 0.11764705882352941, 1: 0.8823529411764706}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.18,1,log,linear,75.67271538113611,0.7297,0.48822890079802894,"{'branching': ['V1.8'], 'leaves': [{0: 0.11764705882352933, 1: 0.8823529411764707}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.18,1,log,lasso,148.73742810048958,0.6093,0.4809224295260962,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.19,1,tree,linear,69.89818075066299,0.7399,0.4888063542610777,"{'branching': ['V1.8'], 'leaves': [{0: 0.06862745098039216, 1: 0.9313725490196079}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.19,1,tree,lasso,69.89818075066299,0.7396,0.4888063542610777,"{'branching': ['V1.8'], 'leaves': [{0: 0.06862745098039216, 1: 0.9313725490196079}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.19,1,log,linear,69.89818075066303,0.7376,0.4888063542610777,"{'branching': ['V1.8'], 'leaves': [{0: 0.06862745098039223, 1: 0.9313725490196078}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.19,1,log,lasso,148.73742810048958,0.6093,0.4809224295260962,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.2,1,tree,linear,64.12364612018993,0.7478,0.48938380772412565,"{'branching': ['V1.8'], 'leaves': [{0: 0.019607843137254912, 1: 0.9803921568627451}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.2,1,tree,lasso,64.12364612018989,0.7457,0.48938380772412565,"{'branching': ['V1.8'], 'leaves': [{0: 0.019607843137254943, 1: 0.9803921568627451}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.2,1,log,linear,64.12364612018993,0.7463,0.48938380772412565,"{'branching': ['V1.8'], 'leaves': [{0: 0.0196078431372549, 1: 0.9803921568627451}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.2,1,log,lasso,148.73742810048958,0.6093,0.4809224295260962,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.21,1,tree,linear,63.380680387617694,0.7501,0.48945810429738196,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.992462311557789, 1: 0.007537688442211032}]}"
1,0.9,0.21,1,tree,lasso,78.98147331058264,0.7339,0.4878980250050864,"{'branching': ['V1.7'], 'leaves': [{0: 0.28571428571428564, 1: 0.7142857142857144}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.21,1,log,linear,63.380680387617694,0.7485,0.48945810429738196,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.992462311557789, 1: 0.007537688442211032}]}"
1,0.9,0.21,1,log,lasso,148.73742810049052,0.6093,0.4809224295260962,"{'branching': ['V2.1'], 'leaves': [{0: 0.9999999999999998, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.22,1,tree,linear,65.99209392031284,0.7445,0.48919696294411336,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9798994974874371, 1: 0.0201005025125629}]}"
1,0.9,0.22,1,tree,lasso,74.18943210015095,0.7525,0.48837722912612797,"{'branching': ['V1.7'], 'leaves': [{0: 0.25170068027210885, 1: 0.7482993197278911}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.22,1,log,linear,74.18943210015095,0.7447,0.48837722912612797,"{'branching': ['V1.7'], 'leaves': [{0: 0.25170068027210885, 1: 0.7482993197278911}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.22,1,log,lasso,148.73742810048958,0.6093,0.4809224295260962,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.23,1,tree,linear,68.60350745300782,0.7408,0.4889358215908418,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9673366834170855, 1: 0.032663316582914576}]}"
1,0.9,0.23,1,tree,lasso,69.39739088971896,0.7541,0.4888564332471714,"{'branching': ['V1.7'], 'leaves': [{0: 0.217687074829932, 1: 0.782312925170068}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.23,1,log,linear,69.397390889719,0.7585,0.4888564332471714,"{'branching': ['V1.7'], 'leaves': [{0: 0.21768707482993196, 1: 0.782312925170068}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.23,1,log,lasso,141.50862121401065,0.6219,0.4816453102147442,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.21232876712328735, 1: 0.7876712328767127}]}"
1,0.9,0.24,1,tree,linear,64.60534967928703,0.7619,0.48933563736821545,"{'branching': ['V1.7'], 'leaves': [{0: 0.1836734693877551, 1: 0.8163265306122449}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.24,1,tree,lasso,64.60534967928709,0.7634,0.48933563736821545,"{'branching': ['V1.7'], 'leaves': [{0: 0.18367346938775508, 1: 0.8163265306122449}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.24,1,log,linear,64.60534967928703,0.7699,0.48933563736821545,"{'branching': ['V1.7'], 'leaves': [{0: 0.1836734693877551, 1: 0.8163265306122449}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.24,1,log,lasso,139.8518508872451,0.6214,0.48181098724742016,"{'branching': ['V2.3'], 'leaves': [{0: 0.999999999999994, 1: 5.9952043329758445e-15}, {0: 0.17808219178083373, 1: 0.8219178082191663}]}"
1,0.9,0.25,1,tree,linear,59.81330846885511,0.774,0.4898148414892589,"{'branching': ['V1.7'], 'leaves': [{0: 0.14965986394557823, 1: 0.8503401360544218}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.25,1,tree,lasso,59.813308468855226,0.7732,0.4898148414892589,"{'branching': ['V1.7'], 'leaves': [{0: 0.1496598639455784, 1: 0.8503401360544216}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.25,1,log,linear,59.8133084688552,0.7744,0.4898148414892589,"{'branching': ['V1.7'], 'leaves': [{0: 0.14965986394557818, 1: 0.8503401360544218}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.25,1,log,lasso,138.19508056047667,0.6241,0.4819766642800956,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.14383561643835607, 1: 0.8561643835616439}]}"
1,0.9,0.26,1,tree,linear,55.021267258423364,0.7849,0.4902940456103013,"{'branching': ['V1.7'], 'leaves': [{0: 0.11564625850340135, 1: 0.8843537414965986}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.26,1,tree,lasso,55.02126725842334,0.7835,0.4902940456103013,"{'branching': ['V1.7'], 'leaves': [{0: 0.11564625850340136, 1: 0.8843537414965986}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.26,1,log,linear,55.02126725842332,0.7805,0.4902940456103013,"{'branching': ['V1.7'], 'leaves': [{0: 0.11564625850340138, 1: 0.8843537414965986}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.26,1,log,lasso,136.53831023370964,0.6272,0.4821423413127717,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.10958904109589039, 1: 0.8904109589041096}]}"
1,0.9,0.27,1,tree,linear,50.22922604799142,0.7901,0.49077324973134484,"{'branching': ['V1.7'], 'leaves': [{0: 0.08163265306122448, 1: 0.9183673469387755}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.27,1,tree,lasso,50.22922604799162,0.7904,0.49077324973134484,"{'branching': ['V1.7'], 'leaves': [{0: 0.08163265306122447, 1: 0.9183673469387754}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.27,1,log,linear,50.22922604799142,0.789,0.49077324973134484,"{'branching': ['V1.7'], 'leaves': [{0: 0.08163265306122448, 1: 0.9183673469387755}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.27,1,log,lasso,134.88153990694275,0.6288,0.48230801834544834,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.07534246575342472, 1: 0.9246575342465752}]}"
1,0.9,0.28,1,tree,linear,45.43718483755954,0.8,0.49125245385238614,"{'branching': ['V1.7'], 'leaves': [{0: 0.04761904761904756, 1: 0.9523809523809524}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.28,1,tree,lasso,45.4371848375594,0.7993,0.49125245385238614,"{'branching': ['V1.7'], 'leaves': [{0: 0.04761904761904766, 1: 0.9523809523809524}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.28,1,log,linear,45.43718483755964,0.7999,0.49125245385238614,"{'branching': ['V1.7'], 'leaves': [{0: 0.047619047619047616, 1: 0.9523809523809523}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.28,1,log,lasso,133.2247695801754,0.6315,0.4824736953781261,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.041095890410958326, 1: 0.9589041095890418}]}"
1,0.9,0.29,1,tree,linear,40.64514362712767,0.8077,0.49173165797343216,"{'branching': ['V1.7'], 'leaves': [{0: 0.013605442176870762, 1: 0.9863945578231292}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.29,1,tree,lasso,40.645143627127695,0.8059,0.49173165797343216,"{'branching': ['V1.7'], 'leaves': [{0: 0.013605442176870748, 1: 0.9863945578231292}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.29,1,log,linear,40.64514362712769,0.8064,0.49173165797343216,"{'branching': ['V1.7'], 'leaves': [{0: 0.013605442176870751, 1: 0.9863945578231292}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.29,1,log,lasso,131.5679992534086,0.6349,0.48263937241080257,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.00684931506849315, 1: 0.9931506849315068}]}"
1,0.9,0.3,1,tree,linear,40.69110920239607,0.8065,0.4917270614159029,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9915014164305949, 1: 0.008498583569405138}]}"
1,0.9,0.3,1,tree,lasso,38.72832714295491,0.8103,0.49192333962184814,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.3,1,log,linear,40.69110920239607,0.8073,0.4917270614159029,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9915014164305949, 1: 0.008498583569405138}]}"
1,0.9,0.3,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.31,1,tree,linear,43.962412634798014,0.8016,0.49139993107266483,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9773371104815863, 1: 0.022662889518413665}]}"
1,0.9,0.31,1,tree,lasso,38.72832714295491,0.8103,0.49192333962184814,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.31,1,log,linear,43.962412634798,0.8034,0.49139993107266483,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9773371104815864, 1: 0.022662889518413554}]}"
1,0.9,0.31,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.32,1,tree,linear,47.233716067200334,0.7949,0.49107280072942394,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9631728045325778, 1: 0.036827195467422066}]}"
1,0.9,0.32,1,tree,lasso,38.72832714295491,0.8103,0.49192333962184814,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.32,1,log,linear,47.23371606719993,0.7952,0.49107280072942405,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9631728045325779, 1: 0.03682719546742208}]}"
1,0.9,0.32,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.33,1,tree,linear,50.50501949960186,0.793,0.4907456703861838,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9490084985835694, 1: 0.05099150141643061}]}"
1,0.9,0.33,1,tree,lasso,38.72832714295491,0.8103,0.49192333962184814,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.33,1,log,linear,50.50501949960186,0.7897,0.4907456703861838,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9490084985835694, 1: 0.05099150141643061}]}"
1,0.9,0.33,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.34,1,tree,linear,53.77632293200378,0.7849,0.49041854004294394,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.934844192634561, 1: 0.06515580736543902}]}"
1,0.9,0.34,1,tree,lasso,38.72832714295491,0.8103,0.49192333962184814,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.34,1,log,linear,48.75263222732035,0.8037,0.4909209091134102,"{'branching': ['V1.6'], 'leaves': [{0: 0.1326530612244898, 1: 0.8673469387755102}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.34,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.35,1,tree,linear,44.903758506662776,0.8085,0.49130579648547734,"{'branching': ['V1.6'], 'leaves': [{0: 0.1071428571428569, 1: 0.8928571428571431}, {0: 1.0000000000000002, 1: 0.0}]}"
1,0.9,0.35,1,tree,lasso,44.90375850666336,0.8048,0.4913057964854773,"{'branching': ['V1.6'], 'leaves': [{0: 0.10714285714285714, 1: 0.8928571428571429}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.35,1,log,linear,44.90375850666341,0.808,0.4913057964854773,"{'branching': ['V1.6'], 'leaves': [{0: 0.10714285714285723, 1: 0.8928571428571428}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.35,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.36,1,tree,linear,41.05488478600661,0.8184,0.49169068385754316,"{'branching': ['V1.6'], 'leaves': [{0: 0.08163265306122448, 1: 0.9183673469387755}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.36,1,tree,lasso,41.05488478600661,0.8173,0.49169068385754316,"{'branching': ['V1.6'], 'leaves': [{0: 0.08163265306122448, 1: 0.9183673469387755}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.36,1,log,linear,41.05488478600661,0.815,0.49169068385754316,"{'branching': ['V1.6'], 'leaves': [{0: 0.08163265306122448, 1: 0.9183673469387755}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.36,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.37,1,tree,linear,37.20601106534983,0.8215,0.49207557122960804,"{'branching': ['V1.6'], 'leaves': [{0: 0.05612244897959184, 1: 0.9438775510204082}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.37,1,tree,lasso,37.20601106534983,0.8224,0.49207557122960804,"{'branching': ['V1.6'], 'leaves': [{0: 0.05612244897959184, 1: 0.9438775510204082}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.37,1,log,linear,37.206011065349855,0.8233,0.49207557122960804,"{'branching': ['V1.6'], 'leaves': [{0: 0.05612244897959182, 1: 0.9438775510204082}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.37,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.38,1,tree,linear,33.35713734469306,0.8285,0.49246045860167503,"{'branching': ['V1.6'], 'leaves': [{0: 0.030612244897959183, 1: 0.9693877551020408}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.38,1,tree,lasso,33.35713734469306,0.8288,0.49246045860167503,"{'branching': ['V1.6'], 'leaves': [{0: 0.030612244897959183, 1: 0.9693877551020408}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.38,1,log,linear,33.35713734469306,0.8285,0.49246045860167503,"{'branching': ['V1.6'], 'leaves': [{0: 0.030612244897959183, 1: 0.9693877551020408}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.38,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.39,1,tree,linear,29.508263624036058,0.8358,0.49284534597373914,"{'branching': ['V1.6'], 'leaves': [{0: 0.00510204081632653, 1: 0.9948979591836735}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.39,1,tree,lasso,29.508263624036058,0.8355,0.49284534597373914,"{'branching': ['V1.6'], 'leaves': [{0: 0.00510204081632653, 1: 0.9948979591836735}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.39,1,log,linear,29.508263624036058,0.8362,0.49284534597373914,"{'branching': ['V1.6'], 'leaves': [{0: 0.00510204081632653, 1: 0.9948979591836735}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.39,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,0.4,1,tree,linear,31.90880283504463,0.8308,0.49260529205264003,"{'branching': ['V1.6'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9868421052631579, 1: 0.013157894736842146}]}"
1,0.9,0.4,1,tree,lasso,28.738488879904796,0.8373,0.4929223234481531,"{'branching': ['V1.6'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.9,0.4,1,log,linear,31.90880283504463,0.832,0.49260529205264003,"{'branching': ['V1.6'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9868421052631579, 1: 0.013157894736842146}]}"
1,0.9,0.4,1,log,lasso,131.23664518805515,0.6355,0.48267250781733984,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,1.0,1,tree,linear,74.79270573575621,0.7165,0.48831690176256926,"{'branching': ['V1.3'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.9,1.0,1,tree,lasso,46.27210173951742,0.7849,0.4911689621621919,"{'branching': ['V1.4'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.9,1.0,1,log,linear,188.97774792613367,0.547,0.47689839754353286,"{'branching': ['V2.8'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.9,1.0,1,log,lasso,115.6256464599451,0.629,0.4842336076901505,"{'branching': ['V1.2'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.05,1,tree,linear,231.20788414586255,0.4691,0.4582000373472165,"{'branching': ['V1.9'], 'leaves': [{0: 0.5833333333333326, 1: 0.4166666666666674}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.05,1,tree,lasso,257.71726588377135,0.4505,0.4555490991734253,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 2.7755575615628914e-17}, {0: 0.4897959183673472, 1: 0.5102040816326527}]}"
2,0.9,0.05,1,log,linear,231.2078841458627,0.4696,0.4582000373472165,"{'branching': ['V1.9'], 'leaves': [{0: 0.5833333333333335, 1: 0.4166666666666665}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.05,1,log,lasso,257.71726588377135,0.4501,0.4555490991734253,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.489795918367347, 1: 0.510204081632653}]}"
2,0.9,0.06,1,tree,lasso,254.42888454791586,0.452,0.45587793730701087,"{'branching': ['V2.1'], 'leaves': [{0: 0.9999999999999999, 1: 0.0}, {0: 0.3877551020408164, 1: 0.6122448979591838}]}"
2,0.9,0.06,1,log,lasso,254.42888454791523,0.4521,0.45587793730701087,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.3877551020408163, 1: 0.6122448979591837}]}"
2,0.9,0.07,1,tree,linear,214.027368778987,0.487,0.45991808888390323,"{'branching': ['V1.9'], 'leaves': [{0: 0.41666666666666663, 1: 0.5833333333333334}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.07,1,tree,lasso,251.14050321205906,0.4581,0.4562067754405962,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.2857142857142858, 1: 0.7142857142857144}]}"
2,0.9,0.07,1,log,linear,214.027368778987,0.4895,0.45991808888390323,"{'branching': ['V1.9'], 'leaves': [{0: 0.4166666666666667, 1: 0.5833333333333333}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.07,1,log,lasso,251.14050321205914,0.4608,0.4562067754405962,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.2857142857142857, 1: 0.7142857142857143}]}"
2,0.9,0.08,1,tree,linear,205.43711109554914,0.4949,0.46077711465224747,"{'branching': ['V1.9'], 'leaves': [{0: 0.3333333333333333, 1: 0.6666666666666667}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.08,1,tree,lasso,247.8521218762031,0.4618,0.4565356135741821,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.18367346938775508, 1: 0.8163265306122449}]}"
2,0.9,0.08,1,log,linear,205.4371110955492,0.4961,0.46077711465224747,"{'branching': ['V1.9'], 'leaves': [{0: 0.33333333333333326, 1: 0.6666666666666667}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.08,1,log,lasso,247.85212187620306,0.4653,0.4565356135741821,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.18367346938775506, 1: 0.8163265306122451}]}"
2,0.9,0.09,1,tree,linear,196.8468534121114,0.5009,0.46163614042059115,"{'branching': ['V1.9'], 'leaves': [{0: 0.25, 1: 0.75}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.09,1,tree,lasso,244.56374054034688,0.4682,0.45686445170776785,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0816326530612242, 1: 0.9183673469387762}]}"
2,0.9,0.09,1,log,linear,196.8468534121114,0.5016,0.46163614042059115,"{'branching': ['V1.9'], 'leaves': [{0: 0.2499999999999999, 1: 0.7500000000000001}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.09,1,log,lasso,244.563740540347,0.4668,0.45686445170776785,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.08163265306122444, 1: 0.9183673469387755}]}"
2,0.9,0.1,1,tree,linear,188.25659572867357,0.5134,0.4624951661889351,"{'branching': ['V1.9'], 'leaves': [{0: 0.16666666666666666, 1: 0.8333333333333334}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.1,1,tree,lasso,241.93303547166215,0.4708,0.4571275222146358,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
2,0.9,0.1,1,log,linear,188.25659572865993,0.5144,0.4624951661889365,"{'branching': ['V1.9'], 'leaves': [{0: 0.16666666666666427, 1: 0.8333333333333358}, {0: 1.0000000000000033, 1: 0.0}]}"
2,0.9,0.1,1,log,lasso,241.93303547166215,0.4708,0.4571275222146358,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
2,0.9,0.11,1,tree,linear,179.66633804523582,0.5211,0.46335419195727956,"{'branching': ['V1.9'], 'leaves': [{0: 0.08333333333333333, 1: 0.9166666666666666}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.11,1,tree,lasso,241.93303547166215,0.4708,0.4571275222146358,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
2,0.9,0.11,1,log,linear,179.66633804523582,0.5217,0.46335419195727956,"{'branching': ['V1.9'], 'leaves': [{0: 0.08333333333333333, 1: 0.9166666666666666}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.11,1,log,lasso,241.93303547166215,0.4708,0.4571275222146358,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
2,0.9,0.12,1,tree,linear,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.12,1,tree,lasso,241.93303547166215,0.4708,0.4571275222146358,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
2,0.9,0.12,1,log,linear,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.9,0.12,1,log,lasso,241.93303547166215,0.4708,0.4571275222146358,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
2,0.9,0.13,1,tree,linear,171.1211567332526,0.5274,0.4642087100884779,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9886363636363636, 1: 0.011363636363636376}]}"
2,0.9,0.13,1,tree,lasso,241.93303547166215,0.4708,0.4571275222146358,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
2,0.9,0.13,1,log,linear,171.1211567332527,0.5306,0.4642087100884779,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9886363636363636, 1: 0.011363636363636354}]}"
2,0.9,0.13,1,log,lasso,241.93303547166215,0.4708,0.4571275222146358,"{'branching': ['V2.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
2,0.9,0.14,1,tree,linear,171.16623310470737,0.5327,0.4642042024513318,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9772727272727272, 1: 0.022727272727272818}]}"
